,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,Image2010,Image2011,Image2012,Image2013,Image2014,Image2015,Image2016,Image2017,Image2018,Image2019,Image2020,Image2021,Image2022,Image2023,Image2008,Image2024
2033,Sonoma,245415.0,107279.0,False,38.51150395,-122.7474178,1072.0,1603.0,128.0,39.0,531.0,944.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2034,Sonoma,207487.0,367871.0,False,38.51091487,-122.7472551,645.0,989.0,218.0,44.0,344.0,427.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2035,Sonoma,175709.0,239165.0,True,38.50968696,-122.7460008,539.0,1095.0,82.0,80.0,556.0,457.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2036,Sonoma,32332.0,140915.0,True,38.51083712,-122.7463413,555.0,884.0,-1.0,44.0,329.0,-1.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2037,Sonoma,300000.0,446955.0,True,38.51042031,-122.7460198,473.0,616.0,28.0,55.0,143.0,445.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2038,Sonoma,177269.0,273299.0,True,38.51063847,-122.7426637,442.0,784.0,36.0,55.0,342.0,406.0,1.0,1.158201985,1940.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2039,Sonoma,169882.0,485583.0,False,38.51177767,-122.7439469,549.0,769.0,143.0,38.0,220.0,406.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2040,Sonoma,398295.0,543136.0,True,38.51038199,-122.7412246,608.0,996.0,87.0,66.0,388.0,521.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2041,Sonoma,195961.0,347365.0,True,38.50649868,-122.7476161,212.0,640.0,44.0,193.0,428.0,168.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2042,Sonoma,48121.0,182857.0,True,38.50595194,-122.7471581,457.0,856.0,142.0,208.0,399.0,315.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2043,Sonoma,246000.0,131090.0,False,38.50650049,-122.7485342,801.0,1126.0,235.0,193.0,325.0,566.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2044,Sonoma,320000.0,459158.0,False,38.50700865,-122.7436334,1231.0,1353.0,131.0,188.0,122.0,1100.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2045,Sonoma,306000.0,867000.0,False,38.50470363,-122.7449217,693.0,884.0,431.0,234.0,191.0,262.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2046,Sonoma,212857.0,462218.0,False,38.50388986,-122.745004,350.0,883.0,111.0,249.0,533.0,239.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2047,Sonoma,173027.0,338541.0,False,38.5037231,-122.7447407,335.0,804.0,103.0,254.0,469.0,232.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2048,Sonoma,298864.0,793536.0,False,38.50358933,-122.7444649,282.0,694.0,120.0,257.0,412.0,162.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2049,Sonoma,188075.0,288739.0,True,38.50351015,-122.7437904,-1.0,-1.0,37.0,265.0,566.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2050,Sonoma,207127.0,386651.0,True,38.50374746,-122.7435347,453.0,629.0,28.0,259.0,176.0,425.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2051,Sonoma,173361.0,132625.0,True,38.50407643,-122.7437107,747.0,1135.0,-1.0,253.0,388.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2052,Sonoma,160167.0,280500.0,False,38.50409315,-122.7440625,1078.0,1480.0,196.0,251.0,402.0,882.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2053,Sonoma,187125.0,385482.0,False,38.50412702,-122.7443366,311.0,881.0,-1.0,248.0,570.0,501.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2054,Sonoma,272957.0,627821.0,True,38.50432615,-122.7444083,286.0,595.0,21.0,241.0,309.0,265.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2055,Sonoma,165502.0,398733.0,True,38.50454556,-122.7443334,719.0,1112.0,82.0,241.0,393.0,637.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2056,Sonoma,279971.0,493541.0,False,38.5043408,-122.7427641,443.0,610.0,128.0,246.0,167.0,315.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,True,1275.0,Custom,218885.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2057,Sonoma,306000.0,721140.0,False,38.50416035,-122.7421641,476.0,1073.0,111.0,253.0,597.0,365.0,1.0,1.158201985,1940.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2058,Sonoma,391374.0,729932.0,False,38.50415353,-122.741879,393.0,640.0,137.0,254.0,247.0,256.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2059,Sonoma,160086.0,515084.0,True,38.50374198,-122.7426905,387.0,932.0,29.0,261.0,545.0,358.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2060,Sonoma,224099.0,397983.0,False,38.50408783,-122.7451043,358.0,714.0,50.0,247.0,356.0,308.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2061,Sonoma,135411.0,306190.0,True,38.50430004,-122.7450759,288.0,673.0,-1.0,239.0,385.0,603.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2062,Sonoma,241000.0,63000.0,False,38.50695171,-122.7416475,890.0,1240.0,198.0,193.0,350.0,692.0,1.0,1.158201985,1950.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2063,Sonoma,156766.0,77600.0,True,38.5064468,-122.7421459,922.0,1240.0,230.0,206.0,318.0,692.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2064,Sonoma,408000.0,902700.0,False,38.50561218,-122.7371592,473.0,1000.0,84.0,111.0,527.0,389.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2065,Sonoma,258120.0,199814.0,True,38.51371168,-122.7337914,435.0,1109.0,253.0,14.0,674.0,182.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2066,Sonoma,317665.0,620554.0,False,38.50907317,-122.7394106,475.0,693.0,47.0,104.0,218.0,428.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2067,Sonoma,241152.0,155947.0,False,38.51428152,-122.735974,672.0,1114.0,162.0,22.0,442.0,510.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2068,Sonoma,415511.0,27340.0,False,38.51104483,-122.7360593,-1.0,-1.0,-1.0,34.0,814.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2069,Sonoma,298656.0,761416.0,True,38.37708958,-122.6043712,964.0,1315.0,219.0,2.0,351.0,745.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2070,Sonoma,408134.0,1179236.0,False,38.37368318,-122.6306056,719.0,1001.0,50.0,2.0,282.0,669.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2071,Sonoma,530000.0,33000.0,False,38.36151848,-122.635431,-1.0,-1.0,177.0,3.0,686.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2072,Sonoma,408416.0,80289.0,True,38.36442188,-122.6370353,645.0,1200.0,92.0,3.0,555.0,553.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2073,Sonoma,117504.0,107398.0,False,38.36066668,-122.6363894,-1.0,-1.0,67.0,3.0,178.0,-1.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2074,Sonoma,332160.0,185667.0,True,38.37548694,-122.6276027,660.0,1073.0,126.0,2.0,413.0,534.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2075,Sonoma,491984.0,596072.0,False,38.40414578,-122.576268,-1.0,-1.0,-1.0,9.0,630.0,-1.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2076,Sonoma,79975.0,20174.0,False,38.40686144,-122.577379,-1.0,-1.0,43.0,4.0,231.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2077,Sonoma,230545.0,76845.0,True,38.39599147,-122.5777102,1240.0,1477.0,102.0,7.0,237.0,1138.0,1.0,1.158201985,1950.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2078,Sonoma,1227069.0,1617501.0,False,38.39616464,-122.5787392,501.0,647.0,60.0,8.0,146.0,441.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2079,Sonoma,874918.0,1579531.0,False,38.39617565,-122.5797477,505.0,1164.0,195.0,8.0,659.0,310.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2080,Sonoma,42036.0,447275.0,True,38.40243221,-122.5773554,603.0,980.0,214.0,9.0,377.0,389.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2081,Sonoma,25851.0,5819.0,True,38.39813088,-122.5750734,-1.0,-1.0,115.0,10.0,224.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2082,Sonoma,346660.0,446061.0,False,38.39671495,-122.5758858,733.0,966.0,224.0,10.0,233.0,509.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2083,Sonoma,74803.0,411254.0,True,38.40267945,-122.5694495,501.0,950.0,27.0,9.0,449.0,474.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2084,Sonoma,101421.0,234989.0,True,38.4043252,-122.5692538,-1.0,-1.0,61.0,7.0,255.0,-1.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2085,Sonoma,2470033.0,477770.0,False,38.40645045,-122.5660843,617.0,819.0,119.0,8.0,202.0,498.0,1.0,1.158201985,1960.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2086,Sonoma,115498.0,261486.0,True,38.41487655,-122.559393,423.0,1080.0,46.0,22.0,657.0,377.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2087,Sonoma,11494.0,318301.0,True,38.41287304,-122.5597314,786.0,1080.0,41.0,19.0,294.0,745.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,True,1275.0,Average,163215.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2088,Sonoma,590567.0,1096172.0,False,38.41728382,-122.5598122,481.0,776.0,43.0,21.0,295.0,438.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2089,Sonoma,515101.0,998131.0,True,38.41698162,-122.5589737,548.0,736.0,109.0,20.0,188.0,439.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2090,Sonoma,613534.0,781517.0,False,38.41677088,-122.5584891,-1.0,-1.0,60.0,20.0,185.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2091,Sonoma,398295.0,54529.0,False,38.4172153,-122.5581129,-1.0,-1.0,144.0,21.0,255.0,-1.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2092,Sonoma,28299.0,179440.0,True,38.41898846,-122.5569899,371.0,610.0,49.0,24.0,239.0,322.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2093,Sonoma,245413.0,385930.0,True,38.42013359,-122.557095,608.0,980.0,145.0,25.0,372.0,463.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2094,Sonoma,354986.0,631331.0,True,38.4203823,-122.5567596,557.0,1007.0,99.0,25.0,450.0,458.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2095,Sonoma,56591.0,300082.0,True,38.41985411,-122.5564435,434.0,647.0,108.0,24.0,213.0,326.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2096,Sonoma,113390.0,244491.0,True,38.41959222,-122.5561298,-1.0,-1.0,48.0,24.0,189.0,-1.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2097,Sonoma,524949.0,969034.0,False,38.41934832,-122.5558376,453.0,713.0,50.0,24.0,260.0,403.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2098,Sonoma,385992.0,578988.0,False,38.41870067,-122.5590275,31.0,986.0,31.0,22.0,955.0,0.0,1.0,1.158201985,1950.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2099,Sonoma,1182162.0,1501362.0,False,38.40827926,-122.5607508,404.0,587.0,23.0,7.0,183.0,381.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2100,Sonoma,601863.0,111345.0,False,38.40960553,-122.5602122,950.0,1373.0,146.0,11.0,423.0,804.0,1.0,1.158201985,1950.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2101,Sonoma,1122000.0,204000.0,False,38.40715947,-122.5607459,-1.0,-1.0,-1.0,7.0,1575.0,-1.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2102,Sonoma,561088.0,86700.0,True,38.40371009,-122.5626758,925.0,1190.0,66.0,7.0,265.0,859.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2103,Sonoma,601800.0,20400.0,False,38.42070441,-122.5563837,-1.0,-1.0,324.0,25.0,1338.0,-1.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2104,Sonoma,693091.0,1040657.0,False,38.42105855,-122.5558941,454.0,939.0,95.0,24.0,485.0,359.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2105,Sonoma,489583.0,620678.0,True,38.42143811,-122.5554209,475.0,708.0,83.0,24.0,233.0,392.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2106,Sonoma,196317.0,291299.0,False,38.42189402,-122.5544515,784.0,1130.0,70.0,25.0,346.0,714.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2107,Sonoma,271634.0,603920.0,False,38.4215396,-122.5540886,583.0,1004.0,159.0,24.0,421.0,424.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2108,Sonoma,43523.0,152390.0,True,38.42052351,-122.5551144,139.0,483.0,-1.0,25.0,344.0,312.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2109,Sonoma,69680.0,217087.0,True,38.43082664,-122.5545943,502.0,771.0,49.0,10.0,269.0,453.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2110,Sonoma,102568.0,291444.0,True,38.43118845,-122.5544786,581.0,923.0,114.0,10.0,342.0,467.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2111,Sonoma,40743.0,139928.0,True,38.42624079,-122.5531603,200.0,724.0,30.0,23.0,524.0,170.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2112,Sonoma,39952.0,209153.0,True,38.42554281,-122.5537461,609.0,1025.0,200.0,23.0,416.0,409.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2113,Sonoma,478244.0,285668.0,False,38.42520615,-122.5529747,805.0,1158.0,227.0,25.0,353.0,578.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2114,Sonoma,736855.0,15458.0,False,38.42694135,-122.5529357,-1.0,-1.0,-1.0,22.0,1142.0,-1.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2115,Sonoma,133341.0,10055.0,False,38.42979281,-122.5553138,-1.0,-1.0,271.0,11.0,423.0,-1.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2116,Sonoma,1066303.0,888696.0,True,38.4281045,-122.5589833,640.0,965.0,103.0,17.0,325.0,537.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2117,Sonoma,117132.0,176474.0,False,38.43233139,-122.5502456,323.0,1290.0,90.0,9.0,967.0,233.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2118,Sonoma,216438.0,875186.0,False,38.42676293,-122.5518218,728.0,982.0,111.0,22.0,254.0,617.0,1.0,1.158201985,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2119,Sonoma,2455554.0,626862.0,False,38.39290934,-122.4918453,1007.0,1206.0,381.0,2.0,199.0,626.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2120,Sonoma,162894.0,338485.0,False,38.38482739,-122.4835867,543.0,868.0,175.0,3.0,325.0,368.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2121,Sonoma,1004589.0,8234.0,False,38.3876222,-122.4612898,-1.0,-1.0,-1.0,1.0,497.0,-1.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,True,1275.0,Average,163215.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2122,Sonoma,367911.0,27824.0,False,38.37303987,-122.462936,1022.0,1773.0,375.0,3.0,751.0,647.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2123,Sonoma,50954.0,121251.0,False,38.36838817,-122.4667012,478.0,1099.0,162.0,3.0,621.0,316.0,1.0,1.158201985,1960.0,Post1940,RES1,2.0,True,1275.0,Custom,218885.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2124,Sonoma,656986.0,52558.0,False,38.36967268,-122.464206,1120.0,1478.0,104.0,3.0,358.0,1016.0,1.0,1.158201985,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2125,Sonoma,653004.0,1218958.0,True,38.37747633,-122.5080744,407.0,1127.0,134.0,3.0,720.0,273.0,1.0,1.158201985,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2126,Sonoma,2517181.0,175053.0,False,38.38523769,-122.5086302,437.0,1206.0,108.0,3.0,769.0,329.0,1.0,1.158201985,1940.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
